"","web-scraper-order","web-scraper-start-url","link","link-href","Caffeine","Flavor","Description","Ingredients","item_ID","Steeping","Image-src","Price","Name","Type","ID","Category","V4","Origin","Availability","Time","Color","Link","Link-href","Benefits","Pagination","pagination"
"1087","1636397122-914","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"New Lot! Small and slender black leaves . This tea produces a strong and full bodied tea liquor with a sweet aroma and a medium level of astringency. This lot has a richer flavour and more forward aroma than our previous offering and is highly recommended!","Ingredients: Premium black tea from China",NA,NA,"null","$5.75","Keemun Classic",NA,NA,NA,NA,NA,NA,"Recommended: great morning and afternoon tea",NA,"Keemun Classic","https://theteahaus.com/black-teas/keemun-classic.html",NA,"https://theteahaus.com/all-teas/?page=16",NA
"1088","1636397359-954","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Green Rooibos originates just like red rooibos in South Africa. The only difference lies in its manufacturing process. While red rooibos is bruised and oxidized, green rooibos is treated to avoid oxidation. This leaves the leaves closer to the natural state. While not certified organic, our Rooibos is grown organically. The resulting infusion is lighter bodied and less citric-piney. This rooibos blend with ginger and lemon flavour is light and refreshing.","Ingredients: Finest green Rooibos from South Africa, ginger, calendula petals, and natural flavour",NA,NA,"null","$5.00","Ginger Lemon Rooibos",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Ginger Lemon Rooibos","https://theteahaus.com/herbal-decaf/ginger-lemon-rooibos.html",NA,"https://theteahaus.com/all-teas/?page=20",NA
"1089","1636395987-789","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Treat yourself with this light and fruity blend of sweet pears and black tea. Great afternoon tea. Can be served hot or cold.","Ingredients: Apple cubes, hibiscus flowers, rosehip, elderberries, fennel, orange peel, calendula petals, and natural pear-cream flavour",NA,NA,"null","$4.75","Pear Cream Black Tea",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Earl Grey Decaf is a great black tea for any time of day.",NA,"Pear Cream Black Tea","https://theteahaus.com/flavoured-black-tea/pear-cream-black.html",NA,"https://theteahaus.com/all-teas/?page=2",NA
"1090","1636396338-848","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Sweet Rooibos Chai is sometimes referred to as vanilla chai. It is completely caffeine-free and a tasty alternative to our Sweet Chai black tea.","Ingredients: Rooibos, cinnamon, cardamom, pepper, cloves, coriander, ginger, anise, and natural vanilla flavour",NA,NA,"null","$5.25","Sweet Rooibos Chai",NA,NA,NA,NA,NA,NA,"Recommended: afternoon and evenings",NA,"Sweet Rooibos Chai","https://theteahaus.com/herbal-decaf/sweet-rooibos-chai.html",NA,"https://theteahaus.com/all-teas/?page=8",NA
"1091","1636396354-851","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Our own breakfast blend made of teas from the Assam region in India, Chinese black tea and Ceylon Orange Pekoe. Full bodied tea that takes milk well. Great pick me up in the morning.","Ingredients: Blend of Assam, Ceylon, Nilgiri, Sumatra, Darjeeling, and Chinese black teas",NA,NA,"https://theteahaus.com/550-home_default/tea-haus-breakfast-blend.jpg","$4.75","Tea Haus Breakfast Blend",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Tea Haus Breakfast Blend is a great black tea for any time of day.",NA,"Tea Haus Breakfast Blend","https://theteahaus.com/black-teas/tea-haus-breakfast-blend.html",NA,"https://theteahaus.com/all-teas/?page=8",NA
"1092","1636396434-863","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"These rose petals are the perfect blending ingredient. The fragrant leaves can be added to any tea - adding a layer of sweet rose. The petals can also be prepared on their own for light cup of rose tea. Sweeten with honey or sugar to taste or enjoy naturally. A great way to create your own private blend.","Ingredients: red rose petals",NA,NA,"null","$5.00","Red Rose Petals",NA,NA,NA,NA,NA,NA,"Recommened: mornings and afternoons",NA,"Red Rose Petals","https://theteahaus.com/herbal-decaf/red-rose-petals.html",NA,"https://theteahaus.com/all-teas/?page=10",NA
"1093","1636396047-799","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This tea contains a high percentage of Gamma-Aminobutyric Acid (GABA), known for having a calming effect on the nervous system. It has a wonderful, soothing flavour.  Tea plants are known to produce leaves especially high in glutamic acid. About two weeks prior to plucking, GABA oolong leaves are partially shaded, which causes increased production of this substance. During the oxidation-phase of production, all oxygen is replaced with nitrogen gas, whose presence causes the glutamic acid to be converted to Gamma-Aminobutyric Acid. To meet Japanese standards and be labeled GABA Tea, the finished product must contain at least 150mg of GABA per 100g dry weight.","Ingredients: Premium Oolong containing gaba from Taiwan",NA,NA,"null","$18.00","Gaba Oolong",NA,NA,NA,NA,NA,NA,"null",NA,"Gaba Oolong","https://theteahaus.com/oolong/gaba-oolong.html",NA,"https://theteahaus.com/all-teas/?page=3",NA
"1094","1636396678-904","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"A most flavourful blend of Ceylon OP, vanilla, and grenadine. Most Earl Grey fans love Monks Tea and vice-versa!","Ingredients: Ceylon OP, calendula petals, sunflower petals, and natural flavours",NA,NA,"https://theteahaus.com/59-home_default/monk-s-tea.jpg","$4.75","Monk's Tea",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Monk's Tea is a great black tea for any time of day.",NA,"Monk's Tea","https://theteahaus.com/black-teas/monk-s-tea.html",NA,"https://theteahaus.com/all-teas/?page=14",NA
"1095","1636396583-888","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Also known as Stinging Nettle, the plant has a long history of use as a medicine and as a food source. In Germany, it is used as diuretic, treatment for anemia, and arthritis. Please consult a health care practitioner for more information.","Ingredients: Nettle leaves, aka stinging nettle, cut and sifted",NA,NA,"null","$4.75","Nettle Tea",NA,NA,NA,NA,NA,NA,"Recommended: mornings and/or evenings",NA,"Nettle Tea","https://theteahaus.com/herbal-decaf/nettle-tea.html",NA,"https://theteahaus.com/all-teas/?page=13",NA
"1096","1636396052-800","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Get ready for summer with our iced tea sampler. This sampler includes the best-selling iced teas such as:","Ingredients:",NA,NA,"null","$15.00","Iced Tea Sampler",NA,NA,NA,NA,NA,NA,"Mango Mango (30g), Lime Fizz (30g), Pear Cream (30g), Cranberry Cream (30g)",NA,"Iced Tea Sampler","https://theteahaus.com/gift-ideas/iced-tea-sampler.html",NA,"https://theteahaus.com/all-teas/?page=3",NA
"1097","1636396562-885","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Pear Cream is a delicious blend of fruits and natural pear cream flavour. No sweetener required - just sit back and relax with a cup of herbal tea. Great for your digestion!","Ingredients: Apple cubes, hibiscus flowers, rosehip, elderberries, fennel, orange peel, calendula petals, and natural pear-cream flavour",NA,NA,"https://theteahaus.com/188-home_default/pear-cream.jpg","$4.75","Pear Cream Fruit",NA,NA,NA,NA,NA,NA,"Recommended: any time of day, also great cold!",NA,"Pear Cream Fruit","https://theteahaus.com/herbal-decaf/pear-cream.html",NA,"https://theteahaus.com/all-teas/?page=12",NA
"1098","1636396513-877","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Caffeine-free. Our popular Rooibos, scented with the oil of bergamot, and calendula petals. A great caffeine-free alternative to Earl Grey black tea with lots of nutrients and anti-oxidants.","Ingredients: Rooibos, calendula petals, orange peels, and natural bergamot flavour",NA,NA,"https://theteahaus.com/194-home_default/red-earl-grey-rooibos.jpg","$5.00","Red Earl Grey Rooibos",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Red Earl Grey Rooibos","https://theteahaus.com/herbal-decaf/red-earl-grey-rooibos.html",NA,"https://theteahaus.com/all-teas/?page=11",NA
"1099","1636396269-836","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This chai blend creates a warming infusion that is full of flavour. Rich in spices, this chai contains more spices and a little less tea. In India, tea was traditionally viewed as herbal medicine. In the Western world it became popular as a beverage for its taste. This popular chai takes milk and sugar very well.","Ingredients: Ceylon Orange Pekoe, Nilgiri black tea, cinnamon, lemon balm, ginger, cloves, pepper, elderflowers, cardamom",NA,NA,"null","$5.25","Tibetan Chai",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Tibetan Chai is a great black tea for any time of day.",NA,"Tibetan Chai","https://theteahaus.com/black-teas/tibetan-chai.html",NA,"https://theteahaus.com/all-teas/?page=7",NA
"1100","1636396274-837","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This is the naturally caffeine-free version of our best-selling chai. It is rich in spices that are very soothing for your stomach. This tea also works well as a digestive aid. Recommended without milk.","Ingredients: Cinnamon, ginger, hibiscus flowers, licorice, lemon balm, chamomile, orange flowers, pepper, cloves and cardamom",NA,NA,"https://theteahaus.com/202-home_default/tibetan-herbal-chai.jpg","$5.25","Tibetan Herbal Chai",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Tibetan Herbal Chai","https://theteahaus.com/herbal-decaf/tibetan-herbal-chai.html",NA,"https://theteahaus.com/all-teas/?page=7",NA
"1101","1636397725-1011","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Canadians demand a strong and flavourful tea and our Canadian Breakfast fits the bill!  Strong, full bodied blend of Assam, Darjeeling, and Kenyan teas, it takes milk well but also makes a tasty cup on its own.  Oh Canada, we have a tea for you.","Ingredients: Blend of black teas from Assam FOP, Ceylon OP, Kenyan GFBOP, and Darjeeling GFOP",NA,NA,"https://theteahaus.com/13-home_default/canadian-breakfast.jpg","$4.75","Canadian Breakfast",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Canadian Breakfast is a great black tea for anytime of the day!",NA,"Canadian Breakfast","https://theteahaus.com/black-teas/canadian-breakfast.html",NA,"https://theteahaus.com/all-teas/?page=26",NA
"1102","1636397348-952","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Japanese Bancha with toasted and popped rice kernels. This combination gives a nutty flavour! Sometimes referred to as popcorn tea (popcorn is occasionally substituted for rice in western blends of Genmaicha).","Ingredients: Japanese Bancha, toasted and popped rice kernels",NA,NA,"null","$5.50","Genmaicha",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Genmaicha Tea is a great green tea for any time of the day.",NA,"Genmaicha","https://theteahaus.com/green-tea/genmaicha.html",NA,"https://theteahaus.com/all-teas/?page=20",NA
"1103","1636396209-826","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Premium white tea from China, skillfully blended with natural peach and ginger flavours. This lifely tea offers a great flavour and is low in caffeine. The taste of slightly lingering bite of ginger combined with suttle sweetness of lemon make this tea a great thirst quencher.","Ingredients: Chinese white tea, sunflower petals, natural ginger and peach flavour",NA,NA,"null","$12.00","White Ginger Peach",NA,NA,NA,NA,NA,NA,"Recommended: mornings and afternoons",NA,"White Ginger Peach","https://theteahaus.com/white-tea/white-ginger-peach.html",NA,"https://theteahaus.com/all-teas/?page=6",NA
"1104","1636396662-901","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This is the caffeine-free version of our most popular chai blend Masala Chai (black tea). We did replace the original ingredient (black tea) with the finest Rooibos from South Africa. Results in the best possible, flavourful, and caffeine-free chai you can expect.","Ingredients: Organic Rooibos, cardamom, ginger and cloves",NA,NA,"null","$6.75","Masala Rooibos (Organic)",NA,NA,NA,NA,NA,NA,"Recommended: any time of day, great with honey",NA,"Masala Rooibos (Organic)","https://theteahaus.com/herbal-decaf/masala-rooibos-organic.html",NA,"https://theteahaus.com/all-teas/?page=14",NA
"1105","1636397510-980","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Dandelion herb and root is said to help detoxify the liver, bladder and kidneys, as well as prevent urinary tract infections. Drinking this herbal infusion regularly may assist in improving blood circulation, digestion, water retention and joint pain/inflammation. Dandelion is also said to benefit skin conditions. A natural detoxifier, this bitter herb can be enjoyed on its own or sweetened to taste with honey or agave nectar. Caffeine-free.","Ingredients: Dandelion root and leaves, cut and sifted",NA,NA,"null","$5.00","Dandelion Herb & Root",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Dandelion Herb & Root Tea is great either in the morning or evenings!",NA,"Dandelion Herb & Root","https://theteahaus.com/herbal-decaf/dandelion-herb-root.html",NA,"https://theteahaus.com/all-teas/?page=23",NA
"1106","1636396264-835","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"A rare unprocessed white tea from the Fujian province in China. The leaves  make a refreshing cup and the infusion is  slightly sweet. Leaves can be re-infused multiple times. Fresh and bright flavours, some call this nuance in a cup. A best-seller under the white teas in our store!","Ingredients: Premium white tea from China",NA,NA,"null","$10.00","Tian Sau Yin Hao",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Tian Sau Yin Hao","https://theteahaus.com/white-tea/tian-sau-yin-hao.html",NA,"https://theteahaus.com/all-teas/?page=7",NA
"1107","1636396258-834","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Premium Matcha from Japan. is a powdered green tea, traditionally used in the Japanese Tea Ceremony. It is produced from the leaves of shade-grown tea, and ground into a fine powder with a hand mill.","Premium Matcha from Japan. is a powdered green tea, traditionally used in the Japanese Tea Ceremony. It is produced from the leaves of shade-grown tea, and ground into a fine powder with a hand mill.",NA,NA,"null","$20.00","Imperial  Matcha (Tea Haus Matcha)",NA,NA,NA,NA,NA,NA,"null",NA,"Imperial  Matcha (Tea Haus Matcha)","https://theteahaus.com/green-tea/imperial-matcha-tea-haus-matcha.html",NA,"https://theteahaus.com/all-teas/?page=7",NA
"1108","1636397543-985","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This popular blend is also known as “Market Spice”. If you enjoy cinnamon hearts you will surely enjoy this cup of cinnamon spice tea! This black tea blend will have you tastebuds humming all day! Makes for a sweet, spicy cup that is delightfully smooth and aromatic.","Ingredients: Blend of Ceylon black tea, cinnamon, orange pieces, and natural flavours",NA,NA,"null","$5.00","Cinnamon Spice",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Cinnamon Spice Tea is a great black tea for any time of the day.",NA,"Cinnamon Spice","https://theteahaus.com/black-teas/cinnamon-spice.html",NA,"https://theteahaus.com/all-teas/?page=24",NA
"1109","1636397444-968","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This Sencha style green tea pairs perfectly with bergamot. Our Earl Green is a twist of our traditional Earl Grey but lower in caffeine. Perfect for the Earl Grey afficiando who also wants the added health benefits of a green tea.  Lovely citrus notes make a light and delicious cup. Try it iced!","Ingredients: Sencha style green tea, lemon peel, calendula petals, and natural bergamot flavour",NA,NA,"null","$4.75","Earl Green",NA,NA,NA,NA,NA,NA,"Recommended: any time of the day, after meals",NA,"Earl Green","https://theteahaus.com/green-tea/earl-green.html",NA,"https://theteahaus.com/all-teas/?page=22",NA
"1110","1636397305-945","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Green Rooibos comes from the same plant as the popular """"Rooibos"""" (aka Red Bush, Red Rooibos). It is actually nothing other than the unoxidized (unfermented) form of Red Rooibos. Green Rooibos is handpicked in the summer, and then immediately allowed to dry without exposing it to the sun. Green Rooibos has many of therapeutic properties available in regular rooibos. Due to the elimination of oxidization the levels of flavanoids and anti-oxidants are boosted.","Ingredients: Green Rooibos from South Africa, certified organic",NA,NA,"https://theteahaus.com/530-home_default/green-rooibos.jpg","$5.00","Green Rooibos",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Green Rooibos","https://theteahaus.com/herbal-decaf/green-rooibos.html",NA,"https://theteahaus.com/all-teas/?page=19",NA
"1111","1636397215-930","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Certified organic. This herbal blend belongs to a line of Ayurvedic infusions. It is a blend of Rooibos, holy basil (Tulsi), fennel, ginger, cardamom, orange peel, sage, pepper, and licorice. A rich orange infusion which is spicy and robust. Great for combating fatigue and balancing Kapha.","Ingredients: Organic rooibos, organic Tulsi, organic fennel, organic sage, organic licorice, organic orange peel, organic black pepper, organic ginger, organic cardamom",NA,NA,"https://theteahaus.com/533-home_default/kapha-balance.jpg","$7.50","Kapha Balance",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Kapha Balance","https://theteahaus.com/herbal-decaf/kapha-balance.html",NA,"https://theteahaus.com/all-teas/?page=17",NA
"1112","1636397264-938","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This tea has lovely hints of muscatel and good strength, similar to an excellent Darjeeling. Its origin is close to the Darjeeling region in India.","Ingredients: Premium black tea from Nepal",NA,NA,"https://theteahaus.com/46-home_default/illam-nepal.jpg","$7.00","Ilam (Nepal)",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Illam (Nepal) is a great black tea for any time of day.",NA,"Ilam (Nepal)","https://theteahaus.com/black-teas/illam-nepal.html",NA,"https://theteahaus.com/all-teas/?page=18",NA
"1113","1636396005-792","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Chocolate and orange - the perfect pairing for a delicious (and calorie-free) cup of tea. This tea combines our premium Ceylon Orange Pekoe with chocolate pieces and orange flavour.","Ingredients: Ceylon Orange Pekoe, chocolate pieces (non dairy!), orange peel, safflowers, chocolate orange flavour",NA,NA,"null","$10.00","Chocolate Orange",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Chocolate Orange","https://theteahaus.com/black-teas/chocolate-orange.html",NA,"https://theteahaus.com/all-teas/?page=2",NA
"1114","1636396068-803","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"For a limited time every December, our supplier blends a unique seasonal blend that we affectionately call Naughty & Spice.  Chock full of goodness including Ceylon black tea, cinnamon bark, ginger root, black pepper, coriander seed, star anise, cardamom, clove buds, vanilla, orange peel, and pink pepper.","Ingredients: Cinnamon bark, ginger root, black pepper, coriander seed, star anise, cardamom, clove buds, vanilla, orange peel, pink pepper, anise",NA,NA,"null","$5.00","Naughty & Spice",NA,NA,NA,NA,NA,NA,"Recommended: any time of day",NA,"Naughty & Spice","https://theteahaus.com/black-teas/naughty-spice.html",NA,"https://theteahaus.com/all-teas/?page=3",NA
"1115","1636396146-816","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Young, fine and tender prominently golden tea leaves with an intensely forward aroma. These leaves produce a rich, medium bodied tea liquor with a very smooth and sweet flavour that is full of finesse. This tea has a wonderful depth of flavour and is highly recommended.","Ingredients: Premium black tea from China",NA,NA,"null","$14.00","Golden Monkey",NA,NA,NA,NA,NA,NA,"null",NA,"Golden Monkey","https://theteahaus.com/black-teas/golden-monkey.html",NA,"https://theteahaus.com/all-teas/?page=5",NA
"1116","1636397396-960","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Another blend in our """"sweet"""" collection.  English Caramel combines the crispness of a Ceylon OP with the creamy sweetness of caramel pieces. Toasty notes abound and can handle a spot of milk and/or sugar.  Delicious!","Ingredients: Ceylon Orange Pekoe, caramel pieces (contains milk products), caramel cream flavour",NA,NA,"null","$5.00","English Caramel",NA,NA,NA,NA,NA,NA,"Ingredients of the caramel pieces: sweetened and skimmed condensed milk, sugar, and glucose syrup.",NA,"English Caramel","https://theteahaus.com/black-teas/english-caramel.html",NA,"https://theteahaus.com/all-teas/?page=21",NA
"1117","1636397437-967","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"This decaffeinated version of our popular black tea blend is aromatic, warm, and sweet – not your average Earl Grey! Classic notes of bright citrus with a soft, smooth twist! Perfect any time of day, with or without milk.","Ingredients: Decaffeinated black tea from Sri Lanka (Ceylon OP Decaf), oil of bergamot, vanilla, and cornflower petals",NA,NA,"null","$7.75","Duke of Earl Decaf",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Duke of Earl Decaf is a great black tea for any time of the day.",NA,"Duke of Earl Decaf","https://theteahaus.com/black-teas/duke-of-earl-decaf.html",NA,"https://theteahaus.com/all-teas/?page=22",NA
"1118","1636397572-990","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"A Tea Haus original! This exclusive blend combines some of our more popular ingredients. Striking citrus notes and the rich black tea combine to make a great cup.","Ingredients: Ceylon Orange Pekoe, calendula flowers, safflowers, orange peels, sanddorn berries, natural orange flavour",NA,NA,"null","$4.50","Coronation Street Black",NA,NA,NA,NA,NA,NA,"Recommended Drinking Time: Coronation Street Black Tea is a great black tea for any time of the day.",NA,"Coronation Street Black","https://theteahaus.com/black-teas/coronation-street-black.html",NA,"https://theteahaus.com/all-teas/?page=24",NA
"1119","1636396126-813","https://theteahaus.com/all-teas/",NA,NA,NA,NA,"Our Earl Grey sampler is perfect for every Earl Grey afficionado. A great and easy way to sample our best-selling Earl Grey blends such as:","Ingredients:",NA,NA,"https://theteahaus.com/1016-home_default/earl-grey-sampler.jpg","$15.00","Earl Grey Sampler",NA,NA,NA,NA,NA,NA,"Earl Grey Supreme (30g), Duke of Earl (30g), Earl Green (30g), English Garden (30g)",NA,"Earl Grey Sampler","https://theteahaus.com/black-teas/earl-grey-sampler.html",NA,"https://theteahaus.com/all-teas/?page=4",NA
